regione,nome_centro,mese,donazioni
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2020-10,39
Toscana,OSPEDALE DI ORBETELLO,2020-10,40
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2020-10,40
Toscana,OSPEDALE S.M.ANNUNZIATA,2020-10,41
Toscana,OSPEDALE DI BORGO SAN LORENZO,2020-10,41
Toscana,OSPEDALE SERRISTORI,2020-10,40
Toscana,OSPEDALE S. GIUSEPPE,2020-10,40
Toscana,OSPEDALE SANTA VERDIANA,2020-10,40
Toscana,OSPEDALE SAN PIETRO IGNEO,2020-10,40
Toscana,OSPEDALE VERSILIA,2020-10,40
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2020-10,40
Toscana,SPEDALI RIUNITI,2020-10,39
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2020-10,41
Toscana,AZIENDA OSPEDALIERA MEYER,2020-10,39
Toscana,0SP. CIVILE DI CARRARA,2020-11,37
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2020-11,38
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2020-11,38
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2020-11,38
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2020-11,38
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2020-11,36
Toscana,OSPEDALE SAN FRANCESCO,2020-11,38
Toscana,OSPEDALE SANTA CROCE,2020-11,37
Toscana,SPEDALI RIUNITI DI PISTOIA,2020-11,38
Toscana,OSPEDALE DELLA VALDINIEVOLE,2020-11,37
Toscana,OSPEDALE MISERICORDIA E DOLCE,2020-11,38
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2020-11,37
Toscana,OSPEDALE LIVORNO,2020-11,37
Toscana,OSPEDALE CECINA,2020-11,37
Toscana,OSPEDALE PIOMBINO,2020-11,38
Toscana,OSPEDALE DI PORTOFERRAIO,2020-11,37
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2020-11,38
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2020-11,37
Toscana,OSPEDALE AREA ARETINA NORD,2020-11,38
Toscana,OSPEDALE DEL CASENTINO,2020-11,38
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2020-11,37
Toscana,OSPEDALE NUOVO VALDARNO,2020-11,38
Toscana,OSPEDALE DELLA VALTIBERINA,2020-11,38
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2020-11,38
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2020-11,38
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2020-11,38
Toscana,OSPEDALE DI ORBETELLO,2020-11,37
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2020-11,36
Toscana,OSPEDALE S.M.ANNUNZIATA,2020-11,37
Toscana,OSPEDALE DI BORGO SAN LORENZO,2020-11,38
Toscana,OSPEDALE SERRISTORI,2020-11,38
Toscana,OSPEDALE S. GIUSEPPE,2020-11,36
Toscana,OSPEDALE SANTA VERDIANA,2020-11,37
Toscana,OSPEDALE SAN PIETRO IGNEO,2020-11,37
Toscana,OSPEDALE VERSILIA,2020-11,38
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2020-11,38
Toscana,SPEDALI RIUNITI,2020-11,38
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2020-11,38
Toscana,AZIENDA OSPEDALIERA MEYER,2020-11,38
Toscana,0SP. CIVILE DI CARRARA,2020-12,35
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2020-12,36
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2020-12,35
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2020-12,36
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2020-12,36
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2020-12,35
Toscana,OSPEDALE SAN FRANCESCO,2020-12,35
Toscana,OSPEDALE SANTA CROCE,2020-12,35
Toscana,SPEDALI RIUNITI DI PISTOIA,2020-12,37
Toscana,OSPEDALE DELLA VALDINIEVOLE,2020-12,35
Toscana,OSPEDALE MISERICORDIA E DOLCE,2020-12,36
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2020-12,35
Toscana,OSPEDALE LIVORNO,2020-12,36
Toscana,OSPEDALE CECINA,2020-12,36
Toscana,OSPEDALE PIOMBINO,2020-12,35
Toscana,OSPEDALE DI PORTOFERRAIO,2020-12,36
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2020-12,35
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2020-12,36
Toscana,OSPEDALE AREA ARETINA NORD,2020-12,35
Toscana,OSPEDALE DEL CASENTINO,2020-12,36
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2020-12,35
Toscana,OSPEDALE NUOVO VALDARNO,2020-12,36
Toscana,OSPEDALE DELLA VALTIBERINA,2020-12,35
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2020-12,36
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2020-12,35
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2020-12,35
Toscana,OSPEDALE DI ORBETELLO,2020-12,36
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2020-12,35
Toscana,OSPEDALE S.M.ANNUNZIATA,2020-12,36
Toscana,OSPEDALE DI BORGO SAN LORENZO,2020-12,36
Toscana,OSPEDALE SERRISTORI,2020-12,35
Toscana,OSPEDALE S. GIUSEPPE,2020-12,36
Toscana,OSPEDALE SANTA VERDIANA,2020-12,35
Toscana,OSPEDALE SAN PIETRO IGNEO,2020-12,37
Toscana,OSPEDALE VERSILIA,2020-12,36
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2020-12,35
Toscana,SPEDALI RIUNITI,2020-12,35
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2020-12,36
Toscana,AZIENDA OSPEDALIERA MEYER,2020-12,36
Toscana,0SP. CIVILE DI CARRARA,2021-01,44
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-01,44
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-01,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-01,45
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-01,45
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-01,44
Toscana,OSPEDALE SAN FRANCESCO,2021-01,45
Toscana,OSPEDALE SANTA CROCE,2021-01,45
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-01,46
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-01,44
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-01,44
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-01,44
Toscana,OSPEDALE LIVORNO,2021-01,45
Toscana,OSPEDALE CECINA,2021-01,44
Toscana,OSPEDALE PIOMBINO,2021-01,44
Toscana,OSPEDALE DI PORTOFERRAIO,2021-01,45
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-01,45
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-01,44
Toscana,OSPEDALE AREA ARETINA NORD,2021-01,44
Toscana,OSPEDALE DEL CASENTINO,2021-01,44
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-01,44
Toscana,OSPEDALE NUOVO VALDARNO,2021-01,44
Toscana,OSPEDALE DELLA VALTIBERINA,2021-01,43
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-01,43
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-01,46
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-01,46
Toscana,OSPEDALE DI ORBETELLO,2021-01,43
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-01,45
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-01,43
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-01,45
Toscana,OSPEDALE SERRISTORI,2021-01,46
Toscana,OSPEDALE S. GIUSEPPE,2021-01,45
Toscana,OSPEDALE SANTA VERDIANA,2021-01,45
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-01,44
Toscana,OSPEDALE VERSILIA,2021-01,44
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-01,44
Toscana,SPEDALI RIUNITI,2021-01,44
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-01,45
Toscana,AZIENDA OSPEDALIERA MEYER,2021-01,44
Toscana,0SP. CIVILE DI CARRARA,2021-02,43
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-02,44
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-02,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-02,44
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-02,43
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-02,44
Toscana,OSPEDALE SAN FRANCESCO,2021-02,42
Toscana,OSPEDALE SANTA CROCE,2021-02,44
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-02,43
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-02,43
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-02,45
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-02,43
Toscana,OSPEDALE LIVORNO,2021-02,43
Toscana,OSPEDALE CECINA,2021-02,43
Toscana,OSPEDALE PIOMBINO,2021-02,45
Toscana,OSPEDALE DI PORTOFERRAIO,2021-02,44
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-02,42
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-02,44
Toscana,OSPEDALE AREA ARETINA NORD,2021-02,42
Toscana,OSPEDALE DEL CASENTINO,2021-02,44
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-02,43
Toscana,OSPEDALE NUOVO VALDARNO,2021-02,42
Toscana,OSPEDALE DELLA VALTIBERINA,2021-02,44
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-02,44
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-02,43
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-02,42
Toscana,OSPEDALE DI ORBETELLO,2021-02,45
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-02,42
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-02,43
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-02,44
Toscana,OSPEDALE SERRISTORI,2021-02,43
Toscana,OSPEDALE S. GIUSEPPE,2021-02,43
Toscana,OSPEDALE SANTA VERDIANA,2021-02,42
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-02,42
Toscana,OSPEDALE VERSILIA,2021-02,43
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-02,44
Toscana,SPEDALI RIUNITI,2021-02,42
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-02,44
Toscana,AZIENDA OSPEDALIERA MEYER,2021-02,43
Toscana,0SP. CIVILE DI CARRARA,2021-03,44
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-03,45
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-03,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-03,45
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-03,45
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-03,45
Toscana,OSPEDALE SAN FRANCESCO,2021-03,46
Toscana,OSPEDALE SANTA CROCE,2021-03,44
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-03,46
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-03,44
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-03,44
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-03,44
Toscana,OSPEDALE LIVORNO,2021-03,46
Toscana,OSPEDALE CECINA,2021-03,45
Toscana,OSPEDALE PIOMBINO,2021-03,46
Toscana,OSPEDALE DI PORTOFERRAIO,2021-03,46
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-03,45
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-03,46
Toscana,OSPEDALE AREA ARETINA NORD,2021-03,46
Toscana,OSPEDALE DEL CASENTINO,2021-03,46
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-03,45
Toscana,OSPEDALE NUOVO VALDARNO,2021-03,46
Toscana,OSPEDALE DELLA VALTIBERINA,2021-03,44
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-03,46
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-03,46
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-03,45
Toscana,OSPEDALE DI ORBETELLO,2021-03,44
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-03,44
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-03,46
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-03,46
Toscana,OSPEDALE SERRISTORI,2021-03,46
Toscana,OSPEDALE S. GIUSEPPE,2021-03,46
Toscana,OSPEDALE SANTA VERDIANA,2021-03,45
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-03,46
Toscana,OSPEDALE VERSILIA,2021-03,44
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-03,44
Toscana,SPEDALI RIUNITI,2021-03,45
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-03,44
Toscana,AZIENDA OSPEDALIERA MEYER,2021-03,45
Toscana,0SP. CIVILE DI CARRARA,2021-04,45
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-04,43
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-04,45
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-04,43
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-04,45
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-04,43
Toscana,OSPEDALE SAN FRANCESCO,2021-04,45
Toscana,OSPEDALE SANTA CROCE,2021-04,44
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-04,44
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-04,43
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-04,43
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-04,44
Toscana,OSPEDALE LIVORNO,2021-04,43
Toscana,OSPEDALE CECINA,2021-04,43
Toscana,OSPEDALE PIOMBINO,2021-04,45
Toscana,OSPEDALE DI PORTOFERRAIO,2021-04,43
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-04,43
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-04,44
Toscana,OSPEDALE AREA ARETINA NORD,2021-04,44
Toscana,OSPEDALE DEL CASENTINO,2021-04,44
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-04,45
Toscana,OSPEDALE NUOVO VALDARNO,2021-04,44
Toscana,OSPEDALE DELLA VALTIBERINA,2021-04,44
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-04,44
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-04,43
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-04,45
Toscana,OSPEDALE DI ORBETELLO,2021-04,44
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-04,45
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-04,44
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-04,44
Toscana,OSPEDALE SERRISTORI,2021-04,44
Toscana,OSPEDALE S. GIUSEPPE,2021-04,45
Toscana,OSPEDALE SANTA VERDIANA,2021-04,44
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-04,44
Toscana,OSPEDALE VERSILIA,2021-04,45
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-04,44
Toscana,SPEDALI RIUNITI,2021-04,44
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-04,43
Toscana,AZIENDA OSPEDALIERA MEYER,2021-04,43
Toscana,0SP. CIVILE DI CARRARA,2021-05,46
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-05,45
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-05,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-05,44
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-05,47
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-05,46
Toscana,OSPEDALE SAN FRANCESCO,2021-05,45
Toscana,OSPEDALE SANTA CROCE,2021-05,47
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-05,45
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-05,46
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-05,46
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-05,45
Toscana,OSPEDALE LIVORNO,2021-05,46
Toscana,OSPEDALE CECINA,2021-05,47
Toscana,OSPEDALE PIOMBINO,2021-05,45
Toscana,OSPEDALE DI PORTOFERRAIO,2021-05,44
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-05,46
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-05,45
Toscana,OSPEDALE AREA ARETINA NORD,2021-05,46
Toscana,OSPEDALE DEL CASENTINO,2021-05,45
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-05,46
Toscana,OSPEDALE NUOVO VALDARNO,2021-05,46
Toscana,OSPEDALE DELLA VALTIBERINA,2021-05,47
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-05,45
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-05,47
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-05,46
Toscana,OSPEDALE DI ORBETELLO,2021-05,46
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-05,46
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-05,46
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-05,46
Toscana,OSPEDALE SERRISTORI,2021-05,45
Toscana,OSPEDALE S. GIUSEPPE,2021-05,45
Toscana,OSPEDALE SANTA VERDIANA,2021-05,46
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-05,44
Toscana,OSPEDALE VERSILIA,2021-05,46
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-05,45
Toscana,SPEDALI RIUNITI,2021-05,45
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-05,46
Toscana,AZIENDA OSPEDALIERA MEYER,2021-05,45
Toscana,0SP. CIVILE DI CARRARA,2021-06,47
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-06,47
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-06,45
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-06,45
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-06,44
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-06,46
Toscana,OSPEDALE SAN FRANCESCO,2021-06,44
Toscana,OSPEDALE SANTA CROCE,2021-06,47
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-06,47
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-06,44
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-06,46
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-06,45
Toscana,OSPEDALE LIVORNO,2021-06,45
Toscana,OSPEDALE CECINA,2021-06,44
Toscana,OSPEDALE PIOMBINO,2021-06,46
Toscana,OSPEDALE DI PORTOFERRAIO,2021-06,44
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-06,46
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-06,45
Toscana,OSPEDALE AREA ARETINA NORD,2021-06,46
Toscana,OSPEDALE DEL CASENTINO,2021-06,46
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-06,46
Toscana,OSPEDALE NUOVO VALDARNO,2021-06,45
Toscana,OSPEDALE DELLA VALTIBERINA,2021-06,45
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-06,45
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-06,45
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-06,47
Toscana,OSPEDALE DI ORBETELLO,2021-06,45
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-06,45
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-06,46
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-06,45
Toscana,OSPEDALE SERRISTORI,2021-06,46
Toscana,OSPEDALE S. GIUSEPPE,2021-06,45
Toscana,OSPEDALE SANTA VERDIANA,2021-06,44
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-06,46
Toscana,OSPEDALE VERSILIA,2021-06,45
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-06,47
Toscana,SPEDALI RIUNITI,2021-06,45
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-06,44
Toscana,AZIENDA OSPEDALIERA MEYER,2021-06,45
Toscana,0SP. CIVILE DI CARRARA,2021-07,37
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-07,38
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-07,37
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-07,38
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-07,39
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-07,37
Toscana,OSPEDALE SAN FRANCESCO,2021-07,38
Toscana,OSPEDALE SANTA CROCE,2021-07,37
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-07,38
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-07,37
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-07,38
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-07,37
Toscana,OSPEDALE LIVORNO,2021-07,37
Toscana,OSPEDALE CECINA,2021-07,37
Toscana,OSPEDALE PIOMBINO,2021-07,37
Toscana,OSPEDALE DI PORTOFERRAIO,2021-07,39
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-07,37
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-07,39
Toscana,OSPEDALE AREA ARETINA NORD,2021-07,38
Toscana,OSPEDALE DEL CASENTINO,2021-07,37
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-07,37
Toscana,OSPEDALE NUOVO VALDARNO,2021-07,37
Toscana,OSPEDALE DELLA VALTIBERINA,2021-07,38
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-07,37
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-07,39
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-07,37
Toscana,OSPEDALE DI ORBETELLO,2021-07,37
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-07,37
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-07,38
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-07,38
Toscana,OSPEDALE SERRISTORI,2021-07,39
Toscana,OSPEDALE S. GIUSEPPE,2021-07,37
Toscana,OSPEDALE SANTA VERDIANA,2021-07,37
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-07,38
Toscana,OSPEDALE VERSILIA,2021-07,38
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-07,38
Toscana,SPEDALI RIUNITI,2021-07,37
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-07,38
Toscana,AZIENDA OSPEDALIERA MEYER,2021-07,37
Toscana,0SP. CIVILE DI CARRARA,2021-08,38
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-08,36
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-08,37
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-08,36
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-08,37
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-08,38
Toscana,OSPEDALE SAN FRANCESCO,2021-08,38
Toscana,OSPEDALE SANTA CROCE,2021-08,37
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-08,37
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-08,37
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-08,37
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-08,37
Toscana,OSPEDALE LIVORNO,2021-08,36
Toscana,OSPEDALE CECINA,2021-08,37
Toscana,OSPEDALE PIOMBINO,2021-08,36
Toscana,OSPEDALE DI PORTOFERRAIO,2021-08,37
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-08,36
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-08,36
Toscana,OSPEDALE AREA ARETINA NORD,2021-08,37
Toscana,OSPEDALE DEL CASENTINO,2021-08,37
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-08,38
Toscana,OSPEDALE NUOVO VALDARNO,2021-08,36
Toscana,OSPEDALE DELLA VALTIBERINA,2021-08,37
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-08,37
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-08,36
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-08,37
Toscana,OSPEDALE DI ORBETELLO,2021-08,36
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-08,37
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-08,36
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-08,37
Toscana,OSPEDALE SERRISTORI,2021-08,37
Toscana,OSPEDALE S. GIUSEPPE,2021-08,36
Toscana,OSPEDALE SANTA VERDIANA,2021-08,37
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-08,37
Toscana,OSPEDALE VERSILIA,2021-08,37
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-08,36
Toscana,SPEDALI RIUNITI,2021-08,36
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-08,37
Toscana,AZIENDA OSPEDALIERA MEYER,2021-08,37
Toscana,0SP. CIVILE DI CARRARA,2021-09,44
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-09,43
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-09,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-09,42
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-09,42
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-09,43
Toscana,OSPEDALE SAN FRANCESCO,2021-09,43
